sentence_id,at,content,sentiment,category
review_11755_1,2025-07-24 17:58:28,"salah kirim aja gk bisa di bantu,padalah nomer nya sudah tidak aktip di gopay,300 ribu aja d korupsi parah",negative,service
review_11756_1,2025-07-24 17:31:11,"tolong di beri kebijakan untuk para pemilik resto ya, KALAU TUTUP JANGAN TERIMA ORDERAN DARI CUSTOMER!!!!",negative,service
review_11756_2,2025-07-24 17:31:11,jujur saya sangat kecewa,negative,none
review_11756_3,2025-07-24 17:31:11,"karena saya order langsung diterima, setelah nunggu sekitar 40menit (hampir mendekati waktu pengiriman) baru ada notifikasi kalau orderan di batalkan oleh resto",negative,service
review_11756_4,2025-07-24 17:31:11,karena resto tutup dalam kondisi sudah sangat lapar perut perih tentu saya emosi.,negative,service
review_11756_5,2025-07-24 17:31:11,"TOLONG DI PERINGATI, KASIH RESTO KONSEKUENSI",negative,service
review_11756_6,2025-07-24 17:31:11,BILA MEMBATALKAN ORDERAN CUSTOMER!!!,negative,service
review_11757_1,2025-07-24 17:22:35,bagus,positive,none
review_11758_1,2025-07-24 16:25:57,oke men,positive,none
review_11759_1,2025-07-24 16:25:57,alhamdulilah aman,positive,none
review_11760_1,2025-07-24 16:09:26,driver gojek parah.,negative,service
review_11760_2,2025-07-24 16:09:26,orang order minta tolong di step,negative,service
review_11760_3,2025-07-24 16:09:26,karna motor mogok malah ga mau.,negative,service
review_11760_4,2025-07-24 16:09:26,padahal posisi Deket banget.,negative,service
review_11760_5,2025-07-24 16:09:26,malah di cancel laporin akun penumpang sya yg di bekukan,negative,service
review_11761_1,2025-07-24 16:07:55,"ribet anying sekarang segala harus plus lah, pake ktp lah pdhal cuman mo transfer saldo antar e-wallet",negative,app
review_11762_1,2025-07-24 14:54:03,bagus,positive,none
review_11763_1,2025-07-24 14:38:19,Bagus,positive,none
review_11764_1,2025-07-24 14:31:00,mantap,positive,none
review_11765_1,2025-07-24 14:27:55,bagus,positive,none
review_11766_1,2025-07-24 14:27:51,memudahkan saya beraktifitas lebih cepat,positive,app
review_11767_1,2025-07-24 14:09:43,ternyata hemat biaya enak driver x ramah,positive,service
review_11768_1,2025-07-24 14:06:34,lama banget,negative,none
review_11769_1,2025-07-24 14:03:30,oke,positive,none
review_11770_1,2025-07-24 13:48:33,ok,positive,none
review_11771_1,2025-07-24 13:47:58,mantap pokonya dah,positive,none
review_11772_1,2025-07-24 13:45:52,cs tidak memuaskan,negative,service
review_11773_1,2025-07-24 13:29:43,mantap bermanfaat,positive,none
review_11774_1,2025-07-24 13:25:30,mantap,positive,none
review_11775_1,2025-07-24 13:16:38,sangat membantu,positive,none
review_11776_1,2025-07-24 13:09:27,"sebel sih, kirain sinyalku yang jelek,",negative,app
review_11776_2,2025-07-24 13:09:27,tapi pas di cek aman aja kok.,positive,none
review_11776_3,2025-07-24 13:09:27,kenapa tiap buka aplikasi gojek pasti selalu muncul tulisan internet mati,negative,app
review_11777_1,2025-07-24 13:06:40,good,positive,none
review_11778_1,2025-07-24 12:53:38,suka banget 🙏,positive,none
review_11779_1,2025-07-24 12:38:29,"smnjak gnti by biomtrik, saya tdk bs chat dgn driver, hrs kluar akun dlu, selesai transksi 1, mau tensaksi lg hrs kluar akun lg dn loading bgtu lama, blikkn ke sistem dlu, MENGECEWAKAN",negative,app
review_11780_1,2025-07-24 12:37:57,mantap,positive,none
review_11781_1,2025-07-24 12:33:21,"mantap,",positive,none
review_11782_1,2025-07-24 12:30:47,"driver ojol gojek, gobrol sambil bawa motor membuat orang mau nyalip susah, di tegur",negative,service
review_11782_2,2025-07-24 12:30:47,"agar minggir kalau mau ngobrol gak terima, ojol sekarang begitu, anarkis, mentang mentang banyak bekingan sesama ojol.",negative,service
review_11782_3,2025-07-24 12:30:47,salah bukan nya sadar diri malah gak terima,negative,none
review_11783_1,2025-07-24 12:23:38,akun saya gak bisa di buka,negative,app
review_11784_1,2025-07-24 12:14:43,"gosend OK, utk goride sering di cuekin sama driver, tanpa ada kabar",negative,app dan service
review_11785_1,2025-07-24 12:07:00,Baguss,positive,none
review_11786_1,2025-07-24 12:06:01,layanan memuaskan,positive,service
review_11787_1,2025-07-24 12:01:01,mantap,positive,none
review_11788_1,2025-07-24 11:49:51,sangant baguss,positive,none
review_11789_1,2025-07-24 11:40:08,sesuai waktu,positive,none
review_11790_1,2025-07-24 11:35:44,sangat mengganggu,negative,none
review_11791_1,2025-07-24 10:45:35,seneng klo gojek sering² kasih voucher diskon hehe,positive,service
review_11792_1,2025-07-24 10:45:12,ada gojek sya sangat senang mau kemana aja jadi gampang,positive,service
review_11793_1,2025-07-24 10:40:47,ok,positive,none
review_11794_1,2025-07-24 10:19:27,sangat bagus,positive,none
review_11795_1,2025-07-24 10:07:49,lemot.,negative,app
review_11795_2,2025-07-24 10:07:49,gk bisa blacklist.,negative,app
review_11796_1,2025-07-24 10:04:36,Baik,positive,none
review_11797_1,2025-07-24 10:02:45,aman nyaman dan berkesan,positive,none
review_11798_1,2025-07-24 08:59:55,"apk gajelas kadang eror, pas eror malah mesen driverr",negative,app
review_11798_2,2025-07-24 08:59:55,padahal gw kira pas eror driver ke cancel jadi ga kepesen malah ga ada notif driver udh diepesen kan tanpa sengaja kita jdi ngeorder double ojek,negative,app dan service
review_11799_1,2025-07-24 08:49:48,alhamdulillah drever y enk dan sopan,positive,service
review_11800_1,2025-07-24 08:47:50,nice,positive,none
review_11801_1,2025-07-24 08:41:24,ok pake banget,positive,none
review_11802_1,2025-07-24 08:27:00,"aplikasi kebanyakan acara, dulu kirim gopay antar aplikasi mudah sekarang perlu verifikasi, mau verifikasi susahnya minta ampun, fisik ktp rusak pakai scan gk bisa👎👎",negative,app
review_11803_1,2025-07-24 08:18:33,ampun ya....,neutral,none
review_11803_2,2025-07-24 08:18:33,kenapa buka app nya susah banget...,negative,app
review_11803_3,2025-07-24 08:18:33,padahal sinyal bagus loh....,negative,app
review_11803_4,2025-07-24 08:18:33,kondisi hp juga ok...,positive,none
review_11803_5,2025-07-24 08:18:33,"app lain saya buka normal2 aja mau chat driver aja, gak bisa2....",negative,app
review_11803_6,2025-07-24 08:18:33,ampun dah...,negative,none
review_11803_7,2025-07-24 08:18:33,app nya tambah lemot....,negative,app
review_11803_8,2025-07-24 08:18:33,n manja bgt....,negative,none
review_11804_1,2025-07-24 08:18:01,oke banget,positive,none
review_11805_1,2025-07-24 08:12:12,terus memajukan transportasi Indonesia,positive,none
review_11806_1,2025-07-24 08:00:40,"cepatt,dann murahh",positive,service
review_11807_1,2025-07-24 07:55:17,memuaskan,positive,none
review_11808_1,2025-07-24 07:35:51,driver cpt pencemputannya& selalu ramah,positive,service
review_11809_1,2025-07-24 07:34:45,sangat membantu👍,positive,none
review_11810_1,2025-07-24 07:28:19,makasih gojek,positive,service
review_11811_1,2025-07-24 07:28:13,"Semuanya bagus, cuman mohon tolong kembalikan lagi fungsi chat si gosendnya.",negative,app dan service
review_11812_1,2025-07-24 07:14:33,mantap,positive,none
review_11813_1,2025-07-24 07:01:32,drivernya baikk dan seru banget,positive,service
review_11814_1,2025-07-24 07:01:18,sering sekali dapet driver yang asik kayak bg agli,positive,service
review_11815_1,2025-07-24 07:01:18,membantu....,positive,none
review_11815_2,2025-07-24 07:01:18,tatkala diperlukan. 👍🏽,positive,none
review_11816_1,2025-07-24 06:56:19,"pesen makanan lewat gofood telat,alasannya ""susah cari driver"",",negative,service
review_11816_2,2025-07-24 06:56:19,"padahal khan driver tuh garda depannya gojek,koq bisa alasan susah cari driver,kayaknya ga manuk akal alasan dari gojeknya",negative,service
review_11817_1,2025-07-24 06:54:12,cepet dapet driver,positive,service
review_11818_1,2025-07-24 06:47:51,"the best, sejauh ini pke gojek blm pernah kecewa atau driver arogan, sejauh ini selalu top, g kaya apk M aduh parah bgt deh pokonya, lancar jaya gojeekkkkk",positive,service
review_11819_1,2025-07-24 06:47:30,bagus sihhh ini,positive,none
review_11820_1,2025-07-24 06:47:27,maaf kasih hanya segini.,neutral,none
review_11820_2,2025-07-24 06:47:27,Karena tidak ada pilihan untuk paket sudah diterima,negative,app
review_11820_3,2025-07-24 06:47:27,walaupun ojek masih berjalan.,neutral,none
review_11820_4,2025-07-24 06:47:27,kebanyakan pilihan tidak ada yg setara malah lebih tinggi ke konsumen.,negative,service
review_11820_5,2025-07-24 06:47:27,tolong gojek berikan permasalahan tentang paket di terima dan keadaan yg menguntungkan gojek disaat mengantar di semua keadaan untuk menguntungkan pihak ojek dengan setara dengan customer.,negative,service
review_11820_6,2025-07-24 06:47:27,tolong berikan perubahan untuk para ojek jangan hanya customer,negative,service
review_11822_1,2025-07-24 06:21:24,"untuk aplikasi sudah bagus,",positive,app
review_11822_2,2025-07-24 06:21:24,tapi ada beberapa driver minta cancel dan tiba2 suka di cancel langsung oleh driver dan diam di titik tsb.,negative,service
review_11823_1,2025-07-24 06:08:13,"aplikasi bagus,sangat membantu transportasi dan pesen makanam",positive,app
review_11824_1,2025-07-24 06:02:52,gacor,positive,none
review_11825_1,2025-07-24 06:02:20,"update baru menyusahkan driver, untuk orderan gofood sdh tidak bisa di geser memang untuk memberitahukan resto bahwa ada orderan masuk, akhirnya tadinya driver bisa memangkas waktu berjalanya orderan 10-20 menit sekarang sudah tdk bisa, buntutnya customer jadi menunggu lebih lama dari biasanya,",negative,app dan service
review_11825_2,2025-07-24 06:02:20,kalo mau hilangkan tombol gesernya setidaknya adakan tombol beritahu resto bahwa driver akan mengambil orderan tersebut.,negative,app
review_11826_1,2025-07-24 05:43:05,good,positive,none
review_11827_1,2025-07-24 05:23:46,sangat puas sekali,positive,none
review_11828_1,2025-07-24 05:18:43,saya senang memakai aplikasi gojek,positive,app
review_11829_1,2025-07-24 05:15:45,ok,positive,none
review_11830_1,2025-07-24 05:14:56,bagus murah meriah,positive,none
review_11831_1,2025-07-24 05:14:13,mempermudah perjalanan mau kemana aja aman dan nyaman terimakasih gojek,positive,service
review_11832_1,2025-07-24 05:08:09,pengemudi sering berbeda dari aplikasi tolong di perketat,negative,service
review_11833_1,2025-07-24 05:03:17,sangat membantu pekerjaan saya,positive,none
review_11834_1,2025-07-24 05:02:49,mantap gojek ramah dikantong,positive,service
review_11835_1,2025-07-24 04:56:31,terima kasih banyak,positive,none
review_11836_1,2025-07-24 04:46:13,bagussss,positive,none
review_11837_1,2025-07-24 04:33:34,bagus,positive,none
review_11838_1,2025-07-24 04:31:21,bagus cepat,positive,none
review_11839_1,2025-07-24 04:27:05,good,positive,none
review_11840_1,2025-07-24 04:25:24,"aplikasi yang bagus sangat mudah digunakan, sangat membantu,terus berkembang",positive,app
review_11840_2,2025-07-24 04:25:24,agar jadi nomor satu..,positive,none
review_11841_1,2025-07-24 04:13:43,Mantul,positive,none
review_11842_1,2025-07-24 04:05:14,"sudah bagus, lanjutkan",positive,none
review_11843_1,2025-07-24 03:54:25,membantu perjalanan sy,positive,none
review_11844_1,2025-07-24 03:48:53,mantap,positive,none
review_11845_1,2025-07-24 03:46:43,praktis,positive,none
review_11846_1,2025-07-24 03:33:48,semenjak update saya tidak pernah dapat order,negative,app
review_11847_1,2025-07-24 02:44:50,oke,positive,none
review_11848_1,2025-07-24 02:43:50,Ok,positive,none
review_11849_1,2025-07-24 02:35:43,Kenapa saya pengajuan nya di tolak,negative,service
review_11849_2,2025-07-24 02:35:43,"padahal udah saya lunasin semua percuma saya lunasin semua, aturan saya bayar cicil aja.",negative,service
review_11849_3,2025-07-24 02:35:43,Saya mau hapus akun caranya gimana,neutral,app
review_11850_1,2025-07-24 02:24:07,luar biasa mantap,positive,none
review_11851_1,2025-07-24 02:20:14,gojek drivernya baik dan ramah2,positive,service
review_11852_1,2025-07-24 01:59:31,all good,positive,none
review_11853_1,2025-07-24 01:58:05,nyaman,positive,none
review_11854_1,2025-07-24 01:46:50,"Sayang pemilihan rute terlalu susah untuk drivernya, terkadang Gocar diarahkan di jalur motor.",negative,app dan service
review_11854_2,2025-07-24 01:46:50,Tidak ada layanan hubungi Customer service di menu Bantuan & laporan,negative,app
review_11854_3,2025-07-24 01:46:50,padahal masalahnya tidak ada di FAQ-nya...,negative,app
review_11855_1,2025-07-24 01:29:12,"aplikasi gojek tuh bagus saya pake cuma buat gojek motor sama gocar,saya gak pernah belanja di gomart, tau2nya saya ada tlp dari gojek bahwa saya belanja di gomart",negative,app
review_11855_2,2025-07-24 01:29:12,"padahal saya ga pernah belanja di go mart, ini aplikasi bisa bikin saya sama gojek di kaya di adu domba di minta tanggung jawab",negative,app dan service
review_11855_3,2025-07-24 01:29:12,"karna sudah belanja pake uang dia,",neutral,none
review_11855_4,2025-07-24 01:29:12,"sedangkan saya tidak pernah belanja di go mart harganya maha,l ini saya sama gojek jd saling menyalahkan saya disangka belanja gojek minta ganti uangnya belanja",negative,service
review_11856_1,2025-07-24 01:29:08,sudah 2 kali masih cek promo dan promo belum terpasang tiba tiba pesan makanan sudah tersubmit komplen promo belum terpasang tidak ada jawaban payah,negative,service
review_11857_1,2025-07-24 01:23:44,mantap,positive,none
review_11858_1,2025-07-24 01:22:32,sangat bagus,positive,none
review_11859_1,2025-07-24 01:21:42,"Aplikasi sudah bagus, cuma kalau bisa ada pilihan driver aman dalam mengemudi,",positive,app
review_11859_2,2025-07-24 01:21:42,"karena pengalaman dalam beberapa kali naik gocar ada yang mobil nya laju kencang, kan itu membahayakan penumpang, soalnya yang dibawa kan orang, penumpang juga punya hak untuk selamat sampai tujuan, Terima kasih gojek, semoga masukannya bisa di dengar.",negative,service
review_11860_1,2025-07-24 01:20:26,repot cara ordernya krna banyak yg di isi,negative,app
review_11861_1,2025-07-24 01:08:29,nyaman,positive,none
review_11862_1,2025-07-24 01:07:00,sampai kapan gopay paylater saya di blokir ini sudah 1 bulan dan saya sudah bayar semua tagihannya,negative,service
review_11863_1,2025-07-24 01:01:27,"mengapa Xiaomi pad SE , tidak dapat instal gojek ?",negative,app
review_11863_2,2025-07-24 01:01:27,"😭 tolong diperbaiki, terimakasih.",negative,app
review_11863_3,2025-07-24 01:01:27,jgn asal jwb kalau tidak dicoba ya pak...,negative,service
review_11863_4,2025-07-24 01:01:27,"tes dulu, apa yg saya keluhkan, baru jawab.",negative,app
review_11864_1,2025-07-24 00:59:15,ramah pelayananya gosend ya,positive,service
review_11865_1,2025-07-24 00:58:30,"tolong kalau bisa, aplikasi ini jangan di lakukan potong ongkir..",negative,app
review_11865_2,2025-07-24 00:58:30,karena untuk beli bensin dan makan gk cukup..,neutral,none
review_11865_3,2025-07-24 00:58:30,terima kasih.,positive,none
review_11865_4,2025-07-24 00:58:30,"dan juga banyak in orderan untuk driver"" gojek.",positive,service
review_11865_5,2025-07-24 00:58:30,supaya tidak anyep.,neutral,none
review_11866_1,2025-07-24 00:43:39,Excellent,positive,none
review_11867_1,2025-07-24 00:27:04,pengalaman yang menyenangkan ketika memakai ojek online GOJEK,positive,service
review_11867_2,2025-07-24 00:27:04,karena rata rata abang2 nya ramah2 pertahankan ya jangan sampai mengecewakan ..,positive,service
review_11867_3,2025-07-24 00:27:04,aprove buat aplikasi ini,positive,app
review_11868_1,2025-07-24 00:07:58,cepat tepat mantap,positive,none
review_11869_1,2025-07-24 00:05:00,"kecewa sudah 5 tahun pakai gojek, bahkan berlangganan Plus, Bahkan untuk antar anak kesekokah saja saya mesti batal booking samlai 6-8 kali,",negative,service
review_11869_2,2025-07-24 00:05:00,"karena tidak ada respon, dan kalaupun respin kenderaan tidak bergerak, anak korban telat sekolah, kecewa kecewa",negative,service
review_11870_1,2025-07-23 23:52:36,Gojek ga jelas mana gojek yg dulu,negative,app dan service
review_11871_1,2025-07-23 23:31:56,bagus,positive,none
review_11872_1,2025-07-23 23:18:58,banyak promo,positive,service
review_11873_1,2025-07-23 22:28:34,gercep ..,positive,none
review_11873_2,2025-07-23 22:28:34,dan Sangatta membantu apalagi jln ke Jogja yg notabene nya nggak ada angkot..,positive,service
review_11873_3,2025-07-23 22:28:34,mau beli apa apa jauh gojek lah andalanku,positive,service
review_11874_1,2025-07-23 21:30:29,mantap laahh,positive,none
review_11875_1,2025-07-23 21:24:22,mantap,positive,none
review_11876_1,2025-07-23 20:09:58,"gausa makek gojek driver nya gak jujur,kecewa benar saya makai aplikask Gojek,untuk teman teman saya yg lain lebih berhati hati lagi",negative,service
review_11877_1,2025-07-23 18:49:17,luar biasa...,positive,none
review_11877_2,2025-07-23 18:49:17,tidak bisa diungkapkan dengan kata kata...,positive,none
review_11878_1,2025-07-23 18:48:57,"Masih Belum Ada tanggapan soal akun saya, ngirim Gmail sudah",negative,service
review_11878_2,2025-07-23 18:48:57,tapi belum ada respon,negative,app
review_11879_1,2025-07-23 18:44:31,Baru kali ini naik gocar di peres sama Drivernya untuk tambah tarif per/KM 😴,negative,service
review_11880_1,2025-07-23 18:23:24,ok,positive,none
review_11881_1,2025-07-23 18:08:01,nyaman untuk pergi kemna aja,positive,none
review_11882_1,2025-07-23 18:04:26,Khusus Driver go-jek Mantap,positive,service
review_11883_1,2025-07-23 17:06:37,promonya banyakin yaaa xixixixi,positive,service
review_11884_1,2025-07-23 16:32:02,untuk berkendara sih oke2 jah engga ada masalah.,positive,none
